id,name,type,parentId
654225,Yumin County,4,654200
654226,Hoboksar Mongol Autonomous County,4,654200
654301,Altai City,4,654300
654321,Burqin County,4,654300
654322,Fuyun County,4,654300
654323,Fuhai County,4,654300
654324,Habahe County,4,654300
654325,Qinghe County,4,654300
654326,Jimunai County,4,654300
659001,Shihezi City,4,659000
659002,Aral City,4,659000
659003,Tumushuke City,4,659000
659004,Wujiaqu City,4,659000
659005,Beitun City,4,659000
659006,Tiemenguan City,4,659000
659007,Shuanghe City,4,659000
659008,Kolkata City,4,659000
659009,Kunyu City,4,659000
659010,Huyanghe City,4,659000
659011,Xinxing City,4,659000
